"DisPicture_ID","DisPicture_DiseaseId","DisPicture_SymptomTypeId","DisPicture_Img","DisPicture_Demo","px","zan","cai","describe","DisPicture_Come","DisPicture_updata","buwei"
379,67,3,"/uploadfiles/image/20131015/20131015163803_3547w.jpg","花斑癣-病理图片",0,0,1,"<p style=""text-align:left;"" class=""MsoNormal"" align=""left"">
	<span style=""color:#313131;font-family:宋体;font-size:16px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 截面的毛囊的直径缩小显示与邻近节段的正常竖毛肌</span><span style=""color:#313131;font-family:&quot;font-size:16px;"">(</span><span style=""color:#313131;font-family:宋体;font-size:16px;"">箭头</span><span style=""color:#313131;font-family:&quot;font-size:16px;"">)<br />
<br />
<br />
<br />
<br />
<em>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;<strong>图片来源：</strong><strong>Journal of the American Academy of Dermatology</strong></em></span> 
</p>
<br />
<br />",,14,
380,67,3,"/uploadfiles/image/20131016/20131016095806_0383w.jpg","花斑癣-病理图片",0,0,1,"<span style=""font-size:16px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 受损皮肤菌丝和酵母细胞在毛囊扩张明显退化的头发轴。<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;图片来源：</strong><em><strong>Journal of the American Academy of Dermatology</strong></em></span>",,12,
381,67,3,"/uploadfiles/image/20131015/20131015164424_4010w.jpg","花斑癣-病理图片",0,0,1,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 头发小型化。小的头发轴(箭头)。(苏木精-伊红染色;原始放大:×200)。</span><br />
<span style=""font-size:14px;""></span><br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<strong><span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 图片来源：</span></strong><em><strong><span style=""font-size:14px;"">Journal of the American Academy of Dermatology</span></strong></em>",,10,
382,67,3,"/uploadfiles/image/20131015/20131015164917_5879w.jpg","花斑癣-病理图片",0,0,1,"<span style=""font-size:14px;"">默克尔细胞癌。一个粉色红色结节在枝干上</span><br />
<span style=""font-size:14px;""></span><br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<strong><span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 图片来源:</span></strong><em><strong><span style=""font-size:14px;"">Journal of the American Academy of Dermatology</span></strong></em>",,17,
383,67,3,,"花斑癣-病理图片",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">磷酸纤维素</span><span style=""font-size:14px;"">嗜铬粒蛋白</span><span style=""font-size:14px;"">显示肿瘤细胞胞质内点的反应性<br />
<br />
<br />
<br />
<br />
<br />
<br />
<strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;图片来源：</strong><em><strong>Journal of the American Academy of Dermatology</strong></em></span> 
</p>",,17,
384,67,3,"/uploadfiles/image/20131015/20131015165530_0074w.jpg","花斑癣-病理图片",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">磷酸纤维素</span><span style=""font-size:14px;"">嗜铬粒蛋白</span><span style=""font-size:14px;"">显示肿瘤细胞胞质内点的反应性<br />
<br />
<br />
<br />
<br />
<br />
<br />
<strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 图片来源：</strong><em><strong>Journal of the American Academy of Dermatology</strong></em></span> 
</p>",,22,
385,67,2,"/uploadfiles/image/20131015/20131015165709_1299w.jpg","花斑癣-躯干图片",0,0,1,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 红棕色,花斑癣病变在躯干和手臂。</span><br />
<span style=""font-size:14px;""></span><br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<strong><span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 图片来源：</span></strong><em><strong><span style=""font-size:14px;"">Journal of the American Academy of Dermatology</span></strong></em>",,11,
386,67,2,"/uploadfiles/image/20131015/20131015165932_9310w.jpg","花斑癣-病变图片",0,0,1,"<span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 病变在颈部和胡须,头发稀疏的区域</span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""></span><br />
<span style=""font-size:14px;""><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;图片来源：</strong></span><em><span style=""font-size:14px;""><strong>Journal of the American Academy of Dermatology</strong></span></em>",,10,
387,67,2,"/uploadfiles/image/20131015/20131015170242_3153w.jpg","花斑癣-额头部位",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">白色斑点和斑块</span><br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<span style=""font-size:14px;""><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;图片来源:</strong></span><a style=""margin:5px 0px 0px;padding:0px;outline:0px;border:0px currentColor;color:#484848;font-family:Domine, serif;font-size:15px;font-style:inherit;font-weight:700;text-decoration:none;vertical-align:baseline;"" href=""http://www.derm101.com/core-resources/a-clinical-atlas-of-101-common-skin-diseases/""><span style=""font-size:14px;""><strong>A Clinical Atlas of 101 Common Skin Diseases</strong></span></a> 
</p>",,15,
388,67,2,"/uploadfiles/image/20131015/20131015170530_4056w.jpg","花斑癣-腿部皮肤",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">鳞状粉红色斑点</span><br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<strong><span style=""font-size:14px;"">&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 图片来源：</span></strong><a style=""margin:5px 0px 0px;padding:0px;outline:0px;border:0px currentColor;color:#484848;font-family:Domine, serif;font-size:15px;font-style:inherit;font-weight:700;text-decoration:none;vertical-align:baseline;"" href=""http://www.derm101.com/core-resources/a-clinical-atlas-of-101-common-skin-diseases/""><strong><span style=""font-size:14px;"">A Clinical Atlas of 101 Common Skin Diseases</span></strong></a>
</p>",,17,
389,68,2,"/uploadfiles/image/20131015/20131015170957_2441w.jpg","体癣-躯干",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">躯干部多数圆形及环状损害，边缘有红色小丘疹、丘疱疹及小片状鳞屑，边缘隆起，炎症明显<br />
<br />
<br />
&nbsp;
</p>
<p class=""MsoNormal"" align=""right"">
	<span style=""color:#333333;""><b><span style=""font-family:宋体;color:#333333;""><strong>图片来源：</strong></span></b></span></a><span><span><span><span><b><i><span style=""font-family:宋体;color:black;""><strong><span style=""color:#333333;"">《中国临床皮肤病学》</span></strong><span></span></span></i></b></span></span></span></span></a> 
</p>
</span>",,20,"躯干"
390,67,2,"/uploadfiles/image/20131015/20131015170820_7423w.jpg","花斑癣-后颈部",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">色素沉着的白色斑点和斑块</span><br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
<br />
	<div style=""text-align:right;"">
		<span style=""font-size:14px;""><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""font-size:12px;""></span> 图片来源：</strong></span><a style=""margin:5px 0px 0px;padding:0px;outline:0px;border:0px currentColor;color:#484848;font-family:Domine, serif;font-size:15px;font-style:inherit;font-weight:700;text-decoration:none;vertical-align:baseline;"" href=""http://www.derm101.com/core-resources/a-clinical-atlas-of-101-common-skin-diseases/""><span style=""font-size:12px;""><strong>A Clinical Atlas of 101 Common Skin Diseases</strong></span></a>
	</div>
</p>",,21,
391,68,2,"/uploadfiles/image/20131015/20131015171203_9787w.jpg","体癣-躯干（上背部）",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">体癣-上背部有边界清楚的脱屑斑块<br />
<br />
<br />
&nbsp;
</p>
<p class=""MsoNormal"" align=""right"">
	<b><span style=""font-family:宋体;color:black;font-size:9pt;"">&nbsp;
</p>
<p class=""MsoNormal"" align=""right"">
	<b><span style=""font-family:宋体;color:#333333;"">图片来源：</span></b><span style=""color:#333333;""><span style=""color:#333333;""><i><span style=""font-family:'Times New Roman','serif';color:#333333;"">Fitzpatrick's</span></i></span></span></a><span style=""color:#333333;""><span style=""color:#333333;""><span style=""color:#333333;""><i><span style=""font-family:'Times New Roman','serif';color:#333333;"">&nbsp;Color Atlas &amp; Synopsis of Clinical Dermatology</span></i></span></span></span> 
</p>
</span></b></span>",,20,"躯干"
392,4,2,"/uploadfiles/image/20131016/20131016092942_8429w.jpg","花斑癣-面颈部",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;"">色素沉着的白色斑点和斑块</span><br />
&nbsp;
</p>
<div style=""text-align:right;"">
	<span style=""font-size:14px;""><strong>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</strong></span><span style=""margin:5px 0px 0px;padding:0px;outline:0px;border:0px currentcolor;color:#484848;font-family:Domine, serif;font-size:12px;font-style:inherit;font-weight:700;text-decoration:none;vertical-align:baseline;""><strong><em></em></strong></span><strong style=""font-size:14px;"">
	<p class=""MsoNormal"" style=""display:inline !important;"">
		<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK6""></a><a name=""OLE_LINK5""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK10""></a><a name=""OLE_LINK9""></a><b>图片来源：</b><a href=""http://www.derm101.com/""><b><i>http://www.Derm101.com</i></b></a>
	</p>
</strong>
</div>",,10,"面颈部"
393,4,2,"/uploadfiles/image/20131016/20131016093059_6575w.jpg","花斑癣-四肢（腿部）",0,0,1,"<p align=""center"">
	<span style=""font-size:14px;font-family:SimSun;"">鳞状粉红色斑点</span><span style=""font-family:SimSun;font-size:14px;"">&nbsp;</span><br />
&nbsp;&nbsp;<br />
&nbsp;<strong><span style=""font-size:14px;"">&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;<span style=""font-size:14px;font-family:SimSun;"">&nbsp;</span></span></strong><strong style=""text-align:right;""><a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK6""></a><a name=""OLE_LINK5""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK10""></a><a name=""OLE_LINK9""></a><b><span style=""font-size:14px;font-family:SimSun;"">图片来源：</span></b><a href=""http://www.derm101.com/""><b><i><span style=""font-size:14px;font-family:SimSun;"">http://www.Derm101.com</span></i></b></a></strong>
</p>
<p>
	<br />
</p>
<p>
	<br />
</p>",,11,"四肢"
394,4,2,"/uploadfiles/image/20131016/20131016093206_3944w.jpg","花斑癣-面颈部（额头）",0,0,1,"<div style=""text-align:center;"">
	<span style=""font-size:14px;font-family:SimSun;"">白色斑点和斑块</span><span style=""font-size:14px;""><br />
<br />
<br />
	<p class=""MsoNormal"" style=""text-align:right;"">
		<a name=""OLE_LINK8""></a><a name=""OLE_LINK7""></a><a name=""OLE_LINK6""></a><a name=""OLE_LINK5""></a><a name=""OLE_LINK11""></a><a name=""OLE_LINK10""></a><a name=""OLE_LINK9""></a><b><span style=""font-family:SimSun;"">图片来源：</span></b><a href=""http://www.derm101.com/""><b><i><span style=""font-family:SimSun;"">http://www.Derm101.com</span></i></b></a><b><i> </i></b> 
	</p>
</span> 
</div>
<span style=""font-size:14px;""> &nbsp;<br />
<br />
<br />
&nbsp;<br />
&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;<strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; </strong></span><br />
&nbsp;<br />
&nbsp;<br />
&nbsp;<br />
&nbsp;<br />
&nbsp;<br />
&nbsp;<br />
&nbsp;<br />
&nbsp;<br />
&nbsp;<span style=""font-size:14px;""><strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</strong></span> 
<p>
	<br />
</p>",,22,"面颈部"
